"Table 2.4. Current-Cost Depreciation of Private Fixed Assets, Equipment, Structures, and Intellectual Property Products by Type"
"[Billions of dollars]" 
"Bureau of Economic Analysis" 
"Last Revised on: October 11, 2018"
"Line","","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"69","      Permanent site",1.0,1.0,1.1,1.1,1.2,1.2,1.1,0.9,0.9,1.0,0.9,1.0,1.1,1.1,1.1,1.2,1.3,1.4,1.6,1.7,1.8,2.0,2.4,2.7,2.9,3.1,3.4,3.6,3.8,3.9,4.1,4.4,4.6,4.7,4.8,5.0,5.2,5.3,5.5,5.7,6.1,6.6,7.0,7.6,8.3,8.8,9.6,10.7,12.2,13.9,15.5,16.8,19.0,22.3,25.6,29.1,31.9,33.8,34.9,36.6,38.4,41.1,44.0,46.7,49.2,51.1,52.4,53.7,57.0,60.4,64.0,66.6,70.1,74.2,79.3,85.1,91.2,96.1,103.7,115.3,127.5,140.1,145.4,143.7,139.4,137.9,138.1,139.4,146.8,157.7,164.9,173.1,182.3
"70","        1 to 4 unit",0.9,0.9,1.0,1.0,1.1,1.1,1.0,0.8,0.8,0.8,0.8,0.9,1.0,1.0,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,2.2,2.4,2.6,2.7,3.1,3.3,3.4,3.5,3.8,4.0,4.2,4.3,4.4,4.5,4.7,4.8,4.9,5.1,5.4,5.7,6.1,6.6,7.1,7.4,8.1,8.9,10.0,11.3,12.6,13.7,15.6,18.3,21.2,24.1,26.4,27.7,28.3,29.7,31.0,33.0,35.3,37.6,40.0,42.0,42.9,44.1,47.2,50.6,53.9,56.2,59.2,62.2,66.8,71.8,77.4,81.7,88.7,99.2,110.0,120.4,124.5,121.9,117.2,115.3,116.0,117.0,123.7,133.5,137.7,144.1,151.3
"71","      5-or more-unit",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.7,0.8,0.9,0.9,1.1,1.2,1.3,1.5,1.8,2.2,2.6,2.9,3.1,3.4,4.0,4.4,5.0,5.5,6.1,6.6,7.0,7.5,8.1,8.6,9.0,9.2,9.2,9.4,9.6,9.8,9.8,10.0,10.4,10.9,12.0,12.5,13.3,13.8,14.4,15.1,16.1,17.5,19.6,20.9,21.8,22.2,22.6,22.1,22.4,23.1,24.2,27.2,28.9,30.9
"72","      Manufactured homes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.6,0.8,0.9,1.2,1.4,1.5,1.8,2.0,2.4,2.7,2.9,3.1,3.2,3.4,3.5,3.7,3.8,4.0,4.3,4.4,4.5,4.6,4.9,5.4,6.0,6.5,6.9,7.3,7.9,8.2,8.4,8.6,8.8,9.5,10.1,10.4,10.5,10.8,10.8,10.8,10.9,11.0,11.2,11.2,11.2,11.2,11.2
"73","    Brokers' commissions and other ownership transfer costs 5",0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.8,0.8,0.9,1.0,1.0,1.1,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.8,2.0,2.1,2.3,2.6,2.8,3.1,3.6,3.9,4.4,5.2,6.2,7.2,8.3,9.5,11.5,14.1,17.1,19.5,20.8,21.4,22.1,23.8,26.2,29.9,34.1,37.2,40.1,41.7,42.7,44.1,47.4,51.1,53.8,56.6,59.3,64.3,70.5,78.4,87.4,94.3,105.3,118.4,137.2,150.3,153.3,144.6,132.3,125.5,118.5,117.2,127.1,138.5,144.6,152.9,164.0
"74","    Improvements",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.9,2.0,2.1,2.3,2.4,2.5,2.7,2.9,3.2,3.5,3.9,4.2,4.7,5.1,5.7,6.6,7.4,8.1,9.2,10.5,12.1,14.1,15.9,17.3,18.2,19.3,20.4,21.8,23.4,25.1,26.9,28.7,30.2,31.5,33.4,34.9,37.2,39.5,41.8,44.0,47.0,50.5,54.2,57.1,61.5,68.2,75.1,82.3,86.7,90.5,89.3,91.9,96.2,98.3,102.8,108.5,110.7,115.1,122.3
"75","    Other residential 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.9,0.9,1.0,1.1,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.5,1.6,1.7,1.8,2.0
"76","Intellectual property products",0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.4,1.6,1.7,1.8,2.0,2.1,2.4,2.7,3.0,3.4,3.9,4.4,4.8,5.3,5.8,6.3,6.8,7.5,8.2,9.1,10.1,11.5,13.0,14.7,16.1,17.4,19.2,22.0,24.7,26.9,29.4,32.7,37.2,43.0,49.5,56.1,62.4,69.8,77.8,85.6,94.1,104.4,115.1,127.0,140.5,149.4,160.9,171.6,187.2,200.9,220.6,242.6,274.0,311.7,336.8,350.7,363.6,379.5,401.9,427.9,455.5,486.9,502.1,516.4,542.2,571.0,599.9,632.7,666.7,691.0,735.8
"77","  Nonresidential intellectual property products",0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.4,1.6,1.7,1.8,2.0,2.1,2.4,2.7,3.0,3.4,3.9,4.4,4.8,5.3,5.8,6.3,6.8,7.5,8.2,9.1,10.1,11.5,13.0,14.7,16.1,17.4,19.2,22.0,24.7,26.9,29.4,32.7,37.2,43.0,49.5,56.1,62.4,69.8,77.8,85.6,94.1,104.4,115.1,127.0,140.5,149.4,160.9,171.6,187.2,200.9,220.6,242.6,274.0,311.7,336.8,350.7,363.6,379.5,401.9,427.9,455.5,486.9,502.1,516.4,542.2,571.0,599.9,632.7,666.7,691.0,735.8
"78","      Software",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.4,0.5,0.7,0.9,1.1,1.5,1.8,2.0,2.4,2.9,3.5,4.0,4.5,5.0,5.9,7.2,8.8,10.6,12.2,14.5,17.2,19.6,22.4,25.6,29.2,34.2,39.5,41.2,46.6,50.3,55.3,60.4,68.7,80.6,98.3,118.9,133.0,139.1,141.2,145.6,155.0,166.8,177.4,192.6,202.4,205.4,216.9,232.0,249.2,264.3,277.9,292.2,309.0
"79","        Prepackaged 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.6,0.8,1.1,1.4,1.8,2.4,3.3,3.9,4.6,5.4,6.6,8.8,11.2,11.8,14.5,16.1,18.1,20.7,24.8,31.0,39.2,47.1,51.7,55.0,56.8,59.8,65.0,70.5,73.3,78.1,80.9,78.6,81.0,86.9,95.2,102.6,109.6,118.5,128.5
"80","        Custom",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.4,0.6,0.8,1.0,1.3,1.5,1.7,1.8,2.2,2.6,3.2,3.9,4.4,5.0,5.7,6.5,7.4,8.5,9.7,11.0,12.4,13.3,14.9,16.4,18.8,21.6,25.6,30.6,37.3,45.3,51.5,53.4,53.5,54.0,56.5,61.1,66.7,74.2,79.4,83.9,91.5,99.2,106.2,112.0,116.5,119.7,124.1
"81","        Own account",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.3,0.5,0.6,0.8,0.9,1.1,1.2,1.3,1.4,1.6,1.9,2.2,2.5,2.7,3.2,3.8,4.5,5.3,6.1,7.0,8.2,9.2,10.4,11.7,12.9,14.5,15.9,16.2,17.2,17.9,18.4,18.1,18.3,19.0,21.8,26.5,29.7,30.7,30.9,31.8,33.4,35.2,37.3,40.2,42.0,42.9,44.4,45.9,47.8,49.7,51.8,54.1,56.5
"82","      Research and development 8,9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.5,0.5,0.6,0.7,0.8,0.9,0.9,1.1,1.2,1.4,1.6,1.8,2.1,2.5,2.8,3.1,3.4,3.8,4.1,4.4,4.8,5.2,5.7,6.3,7.0,8.0,8.9,9.8,10.6,11.8,13.9,15.5,16.7,18.2,20.2,23.1,26.8,30.9,34.8,38.5,42.5,46.4,50.3,54.6,60.3,65.5,70.7,76.8,82.8,87.5,92.7,101.1,107.4,116.8,125.4,136.1,150.2,158.9,165.2,173.6,182.8,193.2,204.7,219.2,234.2,238.9,249.4,262.6,275.4,285.9,302.0,320.3,327.6,353.2
"83","        Business",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.5,0.5,0.5,0.5,0.7,0.8,0.8,0.9,1.0,1.1,1.3,1.5,1.7,2.0,2.4,2.7,3.0,3.3,3.6,3.9,4.2,4.6,4.9,5.4,6.0,6.7,7.6,8.5,9.3,10.0,11.2,13.1,14.7,15.8,17.2,19.1,21.7,25.2,29.0,32.7,36.1,39.9,43.7,47.4,51.4,56.7,61.5,66.3,72.0,77.7,82.1,86.9,94.8,100.8,109.9,118.1,128.3,141.9,150.3,156.4,164.3,172.8,182.7,193.7,207.5,221.7,225.8,235.3,247.3,258.9,268.3,283.2,300.5,307.4,331.8
"84","          Manufacturing",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.5,0.5,0.5,0.6,0.7,0.7,0.8,0.9,1.0,1.2,1.4,1.6,1.9,2.3,2.6,2.9,3.2,3.5,3.8,4.1,4.5,4.8,5.3,5.9,6.6,7.4,8.3,9.1,9.9,11.0,12.9,14.4,15.5,16.8,18.5,20.9,24.1,27.5,30.7,33.6,36.7,39.6,42.6,45.6,49.5,52.7,55.6,58.7,61.6,63.6,66.3,71.9,76.4,83.3,89.3,96.0,104.6,109.9,112.8,116.4,121.3,127.6,134.9,144.4,153.9,156.0,162.2,169.8,177.3,183.7,193.6,204.4,208.0,223.3
"85","            Pharmaceutical and medicine manufacturing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.6,0.6,0.7,0.8,1.0,1.1,1.3,1.5,1.7,1.9,2.2,2.3,2.6,3.0,3.5,3.9,4.5,5.1,5.7,6.4,7.5,8.4,9.5,10.8,12.3,14.1,15.6,17.0,18.9,21.0,23.3,25.7,28.9,32.6,34.6,37.4,40.4,42.8,44.9,47.5,50.5,51.5,55.3
"86","            Chemical manufacturing, excluding pharmaceutical and medicine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.9,0.9,1.0,1.1,1.2,1.3,1.4,1.6,1.8,2.0,2.1,2.3,2.5,2.8,3.2,3.5,3.7,3.9,4.1,4.2,4.4,4.7,4.9,5.2,5.5,5.8,6.0,6.1,6.5,6.6,6.8,7.0,7.3,7.7,7.7,7.7,7.7,7.8,8.0,8.2,8.5,9.0,9.2,9.6,10.0,10.3,10.4,10.7,11.1,10.9,11.0
"87","            Semiconductor and other electronic component manufacturing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.6,0.9,1.0,1.2,1.5,1.9,2.2,2.7,3.3,3.7,4.1,4.4,4.7,5.0,5.3,5.9,6.5,7.6,8.6,9.7,11.0,12.0,12.9,13.7,14.7,15.9,17.0,17.9,19.2,19.7,20.8,22.4,24.3,26.3,28.7,30.7,31.0,33.1
"88","            Other computer and electronic product manufacturing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.1,1.2,1.4,1.6,1.8,2.0,2.2,2.5,3.0,3.3,3.5,3.7,4.0,4.5,5.1,5.7,6.3,6.8,7.2,7.7,8.0,8.3,8.8,9.2,9.4,9.8,10.1,10.4,10.8,12.0,13.2,15.3,17.4,19.5,22.2,25.0,26.1,25.8,25.7,25.9,26.9,28.9,30.9,31.2,32.0,33.1,33.8,33.6,34.5,36.4,37.7,41.7
"89","            Motor vehicles, bodies and trailers, and parts manufacturing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.6,1.8,2.1,2.4,2.5,2.8,3.2,3.6,4.2,4.7,5.0,5.2,5.5,5.9,6.4,6.9,7.6,8.2,8.7,9.1,9.5,9.9,10.7,12.1,13.1,14.1,14.6,15.2,16.1,16.0,15.8,16.1,16.5,17.0,17.4,17.8,17.5,15.9,15.0,14.8,15.2,15.9,17.0,18.1,18.8,20.7
"90","            Aerospace products and parts manufacturing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.6,0.8,0.9,1.1,1.1,1.1,1.2,1.3,1.4,1.5,1.6,1.8,2.1,2.4,2.9,3.3,3.8,4.3,4.9,5.5,6.0,6.6,7.0,7.1,7.2,7.4,7.4,7.4,7.5,7.5,7.6,7.6,7.7,7.9,7.7,7.7,8.0,8.4,9.2,10.0,11.1,12.0,12.4,12.8,12.5,12.0,11.8,12.1,12.5,12.8,13.7
"91","            Other manufacturing",0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.8,2.0,2.2,2.4,2.7,2.9,3.2,3.5,4.1,4.7,5.1,5.5,6.0,6.8,7.7,8.8,10.1,11.1,12.2,13.1,13.9,14.6,15.5,16.3,17.2,18.2,19.1,19.3,19.4,20.5,21.2,22.4,23.3,24.4,25.7,25.8,25.6,26.3,27.2,28.3,29.6,31.3,32.7,33.0,34.6,36.7,38.9,40.8,43.0,45.1,45.4,47.9
"92","          Nonmanufacturing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.8,1.1,1.5,2.0,2.6,3.2,4.0,4.9,5.8,7.2,8.8,10.8,13.4,16.1,18.4,20.6,22.9,24.4,26.6,28.9,32.3,37.3,40.5,43.5,47.9,51.6,55.1,58.8,63.1,67.9,69.8,73.1,77.5,81.6,84.6,89.6,96.1,99.3,108.5
"93","            Scientific research and development services",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.6,0.9,1.1,1.3,1.6,1.8,2.2,2.6,3.2,3.9,4.5,4.8,4.9,5.0,5.3,5.5,5.9,6.5,6.9,7.4,7.9,8.3,8.4,8.4,8.5,8.4,8.7
"94","            All other nonmanufacturing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.8,1.1,1.5,2.0,2.6,3.2,4.0,4.9,5.8,7.0,8.6,10.4,12.8,15.2,17.4,19.3,21.4,22.6,24.4,26.2,29.2,33.4,35.9,38.7,43.0,46.5,49.8,53.3,57.2,61.4,62.8,65.7,69.6,73.3,76.2,81.3,87.6,90.9,99.8
"95","        Nonprofit institutions serving households (NPISHs)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.2,1.4,1.6,1.9,2.1,2.3,2.6,2.7,2.9,3.2,3.6,4.0,4.4,4.8,5.1,5.5,5.8,6.3,6.5,6.9,7.3,7.8,8.3,8.6,8.8,9.3,9.9,10.5,11.1,11.7,12.5,13.1,14.1,15.3,16.5,17.6,18.8,19.8,20.2,21.4
"96","          Universities and colleges 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.9,0.9,1.0,1.1,1.2,1.3,1.4,1.6,1.7,1.9,2.1,2.3,2.5,2.8,3.1,3.4,3.8
"97","          Other nonprofit institutions",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.7,0.8,0.9,1.1,1.2,1.5,1.7,1.9,2.1,2.3,2.5,2.6,2.9,3.3,3.6,4.0,4.3,4.6,4.9,5.2,5.6,5.9,6.2,6.6,7.0,7.5,7.7,7.9,8.3,8.8,9.3,9.8,10.3,10.9,11.3,12.3,13.3,14.3,15.1,16.0,16.7,16.8,17.6
"98","    Entertainment, literary, and artistic originals",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.6,0.6,0.7,0.8,0.8,0.9,0.9,1.0,1.0,1.1,1.2,1.3,1.5,1.6,1.7,1.9,2.0,2.1,2.3,2.4,2.6,2.9,3.2,3.5,3.9,4.3,4.5,4.8,5.0,5.3,5.7,6.1,6.7,7.5,8.2,8.9,9.9,10.7,11.7,12.8,14.2,15.7,17.1,18.6,20.3,22.1,24.2,25.4,26.8,28.6,30.7,33.1,35.1,36.6,39.6,42.5,44.8,46.4,48.8,51.2,53.6,56.3,58.9,60.1,60.9,61.6,62.6,63.6,64.7,66.3,68.5,71.2,73.6
"99","      Theatrical movies",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.9,1.0,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.9,2.1,2.3,2.5,2.7,3.0,3.3,3.6,4.0,4.4,4.8,5.1,5.3,5.8,6.3,7.0,7.5,8.0,8.7,9.5,10.1,10.6,11.3,11.9,12.5,13.3,13.9,14.4,14.5,14.7,15.0,15.1,15.2,15.3,15.4,15.8,16.0
"100","      Long-lived television programs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.4,0.5,0.5,0.6,0.7,0.7,0.8,0.9,1.0,1.2,1.3,1.4,1.5,1.6,1.6,1.7,1.8,2.0,2.1,2.4,2.7,3.1,3.4,3.8,4.3,4.8,5.5,6.2,6.9,7.6,8.2,9.0,9.7,10.5,10.8,11.2,11.8,12.5,13.4,14.1,14.7,15.7,17.0,17.7,18.4,19.5,20.6,21.8,23.4,23.8,24.8,25.5,26.3,27.4,28.7,29.9,31.5,33.4,35.4,37.1
"101","      Books",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.6,0.7,0.7,0.7,0.8,0.9,1.0,1.1,1.3,1.4,1.5,1.7,1.9,2.1,2.3,2.5,2.7,2.8,3.0,3.3,3.6,3.8,4.1,4.3,4.5,4.9,5.2,5.4,5.6,5.9,6.2,6.5,6.8,7.1,7.5,7.9,8.3,10.0,9.9,9.8,9.7,9.7,9.7,9.9,10.0,10.3,10.4,10.5
"102","      Music",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.2,1.3,1.6,1.6,1.7,1.9,1.8,1.8,1.7,1.9,2.2,2.4,2.6,2.8,3.1,3.6,3.9,4.3,4.8,5.2,5.5,5.9,6.1,6.9,7.4,7.9,7.8,8.1,8.3,8.4,8.4,7.8,7.8,7.7,7.6,7.3,6.9,6.6,6.3,6.2,6.3,6.6
"103","      Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.8,0.9,1.0,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.9,2.0,2.1,2.2,2.3,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.3,3.3
"Legend / Footnotes:"
"1. Consists of office buildings, except those constructed at manufacturing sites and those constructed by power utilities for their own use.  Includes all financial buildings."
